route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
129934,RET,97,Capelsebrug - Krimpen a/d IJssel,,3,,,
129935,RET,98,Capelsebrug - Krimpen a/d IJssel,,3,,,
129936,RET,126,Station Schiedam - Maassluis,,3,,,
129937,RET,140,Kralingse Zoom - Slikkerveer,,3,,,
129938,RET,142,Zuidplein - Slikkerveer,,3,,,
129939,RET,143,Zuidplein - Ridderkerk,,3,,,
129940,RET,144,Zuidplein - Ridderkerk Drievliet,,3,,,
129941,RET,145,Kralingse Zoom - Dordrecht,,3,,,
129942,RET,146,Zuidplein - Ridderkerk Drievliet,,3,,,
129943,RET,156,Vlaardingen West - Holy Noord,,3,,,
129944,RET,170,Zoetermeer Centrum West - Rodenrijs Metro,,3,,,
129945,RET,173,Rodenrijs Metro - Station Lansingerland-Zoetermeer,,3,,,
129946,RET,174,Station Noord - Station Delft,,3,,,
129947,RET,183,Zuidplein - Barendrecht - Kralingse Zoom,,3,,,
129948,RET,187,Zuidplein - Nieuw Reijerwaard,,3,,,
129949,RET,283,Zuidplein - Barendrecht - Kralingse Zoom,,3,,,
129950,RET,290,Zuidplein - Ridderkerk Donkersloot,,3,,,
129951,RET,547,Rondje Noordereiland,,3,,,
129952,RET,567,Buurtbus Charlois,,3,,,
129953,RET,602,Poortugaal - Rhoon - Portland,,3,,,
129954,RET,603,Barendrecht - Carnisselande,,3,,,
129955,RET,606,Capelle Centrum - Schollevaar,,3,,,
129956,RET,607,Capelsebrug - Schollevaar,,3,,,
129957,RET,608,Barendrecht Middenbaan - Ridderkerk West,,3,,,
129958,RET,609,Station Barendrecht - Slikkerveer,,3,,,
129959,RET,610,Station Barendrecht - Keizerswaard,,3,,,
129960,RET,612,Buurtbus Antes,,3,,,
129962,RET,668,Zuidplein  Laag - Waalhaven S.T.C,,3,,,
129963,RET,A,lijn,,1,00b43f,ffffff,
129964,RET,B,lijn,,1,ffdd00,000000,
129965,RET,C,lijn,,1,e32119,ffffff,
129966,RET,D,lijn,,1,34b4e4,000000,
129967,RET,E,lijn,,1,003a8c,ffffff,
129968,RET,1,De Esch - Holy,,0,,,
129969,RET,2,Charlois - Keizerswaard,,0,,,
129970,RET,3,Beverwaard - Rotterdam Centraal,,0,,,
129971,RET,4,Molenlaan - Heemraadsplein,,0,,,
129972,RET,5,Carnisselande - Rotterdam Centraal,,0,,,
129973,RET,6,Kleiweg - Heemraadsplein,,0,,,
129974,RET,7,Woudestein - Marconiplein,,0,,,
129975,RET,8,Schiebroek - Spangen,,0,,,
129976,RET,11,De Esch -Woudhoek,,0,,,
121422,RRREIS,1,Station Ede-W - Rietkampen - Veldhuizen - Station,,3,,,
121423,RRREIS,2,Station Ede-W - Veldhuizen - Rietkampen - Station,,3,,,
121424,RRREIS,5,Veenendaal De Klomp - Ede Station Ede-Wageningen,,3,,,
121425,RRREIS,83,Veenendaal De Klomp - Station Centrum,,3,,,
121426,RRREIS,85,Veenendaal Station Centrum - Station Ede-W,,3,,,
121427,RRREIS,86,Wageningen Busstation - Station Ede-Wageningen,,3,,,
121428,RRREIS,103,Wageningen Busstation - Station Ede-Wageningen,,3,,,
121429,RRREIS,105,Barneveld - Arnhem CS,,3,,,
121430,RRREIS,106,Otterlo - De Hoge Veluwe,,3,,,
121431,RRREIS,107,Station Ede-Wageningen - Putten,,3,,,
121432,RRREIS,108,Station Ede-Wageningen - Apeldoorn,,3,,,
121433,RRREIS,231,Apeldoorn - Arnhem CS via De Maten,,3,,,
121434,RRREIS,302,Apeldoorn - Arnhem CS,,3,,,
121435,RRREIS,303,Wageningen Busstation - Station Ede-Wageningen,,3,,,
121436,RRREIS,505,Buurtbus Wekerom - Overberg,,3,,,
121437,RRREIS,511,Buurtbus Scherpenzeel - Barneveld,,3,,,
121438,RRREIS,607,Station Ede-Wageningen - Amersfoort Lodenstein,,3,,,
121439,RRREIS,610,Scholierenlijn Renswoude - Barneveld,,3,,,
121440,RRREIS,43,Arnhem CS - Apeldoorn,,3,,,
127600,RRREIS,1,Station - Frankrijk,,3,00965e,ffffff,
127601,RRREIS,111,Nunspeet - Harderwijk,,3,00965e,ffffff,
127602,RRREIS,170,'t Harde - Twello,,3,00965e,ffffff,
127603,RRREIS,76,Marknesse - Oldemarkt,,3,00965e,ffffff,
127604,RRREIS,17,Kerschoten - Stadhoudersmolen,,3,00965e,ffffff,
127605,RRREIS,16,Station - Woudhuis,,3,00965e,ffffff,
127606,RRREIS,13,Station - J. Fruytierschool,,3,00965e,ffffff,
127607,RRREIS,112,Nunspeet - Apeldoorn,,3,00965e,ffffff,
127608,RRREIS,102,Amersfoort - Apeldoorn,,3,00965e,ffffff,
127609,RRREIS,210,Apeldoorn via Epe en Heerde - Zwolle,,3,00965e,ffffff,
127610,RRREIS,201,Apeldoorn - Zwolle,,3,00965e,ffffff,
127611,RRREIS,217,Dedemsvaart - Zwolle,,3,00965e,ffffff,
127612,RRREIS,70,Zwartsluis - Oldemarkt,,3,00965e,ffffff,
127613,RRREIS,30,Hoogeveen - Hardenberg,,3,00965e,ffffff,
127614,RRREIS,129,Dedemsvaart - Coevorden,,3,00965e,ffffff,
127615,RRREIS,12,Station - Zwartewaterallee,,3,00965e,ffffff,
127616,RRREIS,305,Zwolle - Nunspeet,,3,00965e,ffffff,
127617,RRREIS,8,Station - Ittersumerbroek,,3,00965e,ffffff,
127618,RRREIS,13,Station - Aa-landen,,3,00965e,ffffff,
127619,RRREIS,10,Station - Holtenbroek,,3,00965e,ffffff,
127620,RRREIS,143,Lelystad - Kampen,,3,00965e,ffffff,
127621,RRREIS,14,Station - J. Fruytierschool,,3,00965e,ffffff,
127622,RRREIS,4,Station - De Maten,,3,00965e,ffffff,
127623,RRREIS,3,Station - De Maten,,3,00965e,ffffff,
127624,RRREIS,8,Station - Zuidbroek,,3,00965e,ffffff,
127625,RRREIS,2,Station - Zuidbroek,,3,00965e,ffffff,
127626,RRREIS,10,Station via Malkenschoten - Station,,3,00965e,ffffff,
127627,RRREIS,1,Station Centrum - Lelystad-Haven,,3,00965e,ffffff,
127628,RRREIS,4,Station Centrum - Lelycentre,,3,00965e,ffffff,
127629,RRREIS,6,Station Centrum - Duinbeek,,3,00965e,ffffff,
127630,RRREIS,3,Station Centrum - Batavia Stad,,3,00965e,ffffff,
127631,RRREIS,11,Station Centrum - Lelystad-Haven,,3,00965e,ffffff,
127632,RRREIS,16,Station Centrum - Duinbeek,,3,00965e,ffffff,
127633,RRREIS,2,Station Centrum - Kustwijk,,3,00965e,ffffff,
127634,RRREIS,7,Station Centrum - Airport/Aviodrome,,3,00965e,ffffff,
127635,RRREIS,8,Station Centrum - Hollandse Hout,,3,00965e,ffffff,
127636,RRREIS,5,Station Centrum via Atolwijk - Station Centrum,,3,00965e,ffffff,
127637,RRREIS,9,Station - Deltion Campus,,3,00965e,ffffff,
127638,RRREIS,4,Schalkhaar - Station,,3,00965e,ffffff,
127639,RRREIS,7,Station via Kloosterlanden - Station,,3,00965e,ffffff,
127640,RRREIS,165,Deventer - Raalte,,3,00965e,ffffff,
127641,RRREIS,2,Platvoet - Station,,3,00965e,ffffff,
127642,RRREIS,3,Platvoet - Station,,3,00965e,ffffff,
127643,RRREIS,160,Bathmen - Deventer,,3,00965e,ffffff,
127644,RRREIS,5,De Vijfhoek - Station,,3,00965e,ffffff,
127645,RRREIS,1,De Vijfhoek - Station,,3,00965e,ffffff,
127646,RRREIS,6,Colmschate Zuid - Station,,3,00965e,ffffff,
127647,RRREIS,11,Station via Hagenbroek - Station,,3,00965e,ffffff,
127648,RRREIS,141,Kampen - Urk,,3,00965e,ffffff,
127649,RRREIS,11,Stadshagen - Oosterenk - Station,,3,00965e,ffffff,
127650,RRREIS,101,Harderwijk - Amersfoort,,3,00965e,ffffff,
127651,RRREIS,3,Hessenpoort - Station,,3,00965e,ffffff,
127652,RRREIS,7,Station - Stadion,,3,00965e,ffffff,
127653,RRREIS,171,Blokzijl - Zwolle,,3,00965e,ffffff,
127654,RRREIS,74,Hasselt - Kampen Zuid,,3,00965e,ffffff,
127655,RRREIS,166,Raalte - Zwolle Hessenpoort,,3,00965e,ffffff,
127656,RRREIS,167,Lemelerveld - Zwolle Hessenpoort,,3,00965e,ffffff,
127657,RRREIS,2,Holtenbroek - Station,,3,00965e,ffffff,
127658,RRREIS,4,Aa-landen - Station,,3,00965e,ffffff,
127659,RRREIS,1,Stadshagen - Station,,3,00965e,ffffff,
127660,RRREIS,146,Kuinre - Dronten,,3,00965e,ffffff,
127661,RRREIS,11,Station - Gelre Ziekenhuis,,3,00965e,ffffff,
127662,RRREIS,174,Zwolle - Genemuiden,,3,00965e,ffffff,
127663,RRREIS,216,Harderwijk - Almere Stad,,3,00965e,ffffff,
127664,RRREIS,114,Harderwijk - Barneveld,,3,00965e,ffffff,
127665,RRREIS,142,Harderwijk - Amersfoort Vathorst,,3,00965e,ffffff,
127666,RRREIS,214,Steenwijk - Lelystad,,3,00965e,ffffff,
127667,RRREIS,675,Kuinre - Emmeloord Begraafplaats,,3,00965e,ffffff,
127668,RRREIS,71,Emmeloord - Zwolle,,3,00965e,ffffff,
127669,RRREIS,77,Lemmer - Emmeloord,,3,00965e,ffffff,
127670,RRREIS,206,Harderwijk - Apeldoorn,,3,00965e,ffffff,
127671,RRREIS,301,Dedemsvaart - Zwolle,,3,00965e,ffffff,
127672,RRREIS,304,Apeldoorn - Zwolle,,3,00965e,ffffff,
127673,RRREIS,15,Twello - Apeldoorn,,3,00965e,ffffff,
127674,RRREIS,40,Meppel - Zwolle,,3,00965e,ffffff,
127675,RRREIS,218,Urk - Lelystad,,3,00965e,ffffff,
127676,RRREIS,215,Urk via Nagele - Kampen Zuid,,3,00965e,ffffff,
127677,RRREIS,270,Steenwijk - Blauwe Hand,,3,00965e,ffffff,
127678,RRREIS,150,Zeewolde - Almere Stad,,3,00965e,ffffff,
127679,RRREIS,8,Station - Bedrijvenpark A1,,3,00965e,ffffff,
127680,RRREIS,199,Elburg - Zwolle,,3,00965e,ffffff,
127681,RRREIS,5,Westerholte - Station,,3,00965e,ffffff,
127682,RRREIS,6,Station - Ittersumerbroek,,3,00965e,ffffff,
127683,RRREIS,207,Harderwijk - Lelystad,,3,00965e,ffffff,
127684,RRREIS,147,Dronten - Harderwijk,,3,00965e,ffffff,
127685,RRREIS,104,Harderwijk - Barneveld,,3,00965e,ffffff,
127686,RRREIS,161,Deventer - Hasselt,,3,00965e,ffffff,
127687,RRREIS,1,Station - Mandala - Apenheul - Station,,3,00965e,ffffff,
127688,RRREIS,12,Station - Mandala - Orden - Station,,3,00965e,ffffff,
127689,RRREIS,21,Apenheul - Station,,3,00965e,ffffff,
127690,RRREIS,144,Harderwijk - Zeewolde,,3,00965e,ffffff,
127691,RRREIS,509,Barneveld - Nijkerk,,3,00965e,ffffff,
127692,RRREIS,507,Twello - Voorst,,3,00965e,ffffff,
127693,RRREIS,508,Twello - Apeldoorn,,3,00965e,ffffff,
127694,RRREIS,506,Twello - Apeldoorn,,3,00965e,ffffff,
127695,RRREIS,247,Harderwijk - Walibi Holland,,3,00965e,ffffff,
127696,RRREIS,502,Vorchten - Wezep,,3,00965e,ffffff,
127697,RRREIS,597,Hardenberg - Beerzerveld,,3,00965e,ffffff,
127698,RRREIS,515,Leuvenheim - Zutphen,,3,00965e,ffffff,
127699,RRREIS,510,Station Kampen Zuid - Station Kampen Zuid,,3,00965e,ffffff,
127700,RRREIS,592,IJhorst - Meppel,,3,00965e,ffffff,
127701,RRREIS,9,Station Centrum via Parkhaven - Station Centrum,,3,00965e,ffffff,
127702,RRREIS,10,Station Centrum - Buitenhof,,3,00965e,ffffff,
127703,RRREIS,563,Wijhe - Raalte,,3,00965e,ffffff,
127704,RRREIS,590,Nieuw-Heeten - Deventer,,3,00965e,ffffff,
127705,RRREIS,591,Nieuwleusen - Dalfsen,,3,00965e,ffffff,
127706,RRREIS,501,Garderen - Horst,,3,00965e,ffffff,
127707,RRREIS,504,Eerbeek - Zutphen,,3,00965e,ffffff,
127708,RRREIS,512,Station - Berg en Bos,,3,00965e,ffffff,
127709,RRREIS,519,Station - Gelre Ziekenhuis,,3,00965e,ffffff,
127710,RRREIS,521,De Gilden - Golfresidentie,,3,00965e,ffffff,
127711,RRREIS,513,Harderwijk - Ermelo,,3,00965e,ffffff,
127712,RRREIS,668,Zwolle - Herfte,,3,00965e,ffffff,
127713,RRREIS,601,Apeldoorn - Zwolle Deltion Campus,,3,00965e,ffffff,
127714,RRREIS,602,Epe - Zwolle Deltion Campus,,3,00965e,ffffff,
127715,RRREIS,612,Lelystad-Haven - H. Bekiusschool-De Rede,,3,00965e,ffffff,
127716,RRREIS,619,Apeldoorn De Maten - Eerbeek,,3,00965e,ffffff,
127717,RRREIS,687,Nijkerk - Barneveld,,3,00965e,ffffff,
127718,RRREIS,685,Nunspeet - Kampen SG Pieter Zandt,,3,00965e,ffffff,
127719,RRREIS,629,Dedemsvaart - Hardenberg,,3,00965e,ffffff,
127720,RRREIS,646,Station - Aeres Hogeschool,,3,00965e,ffffff,
127721,RRREIS,681,Urk - Kampen GSG Pieter Zandt,,3,00965e,ffffff,
127722,RRREIS,640,Staphorst - Zwolle,,3,00965e,ffffff,
127723,RRREIS,641,Urk - Zwolle Campus,,3,00965e,ffffff,
127724,RRREIS,679,Vollenhove - Meppel,,3,00965e,ffffff,
127726,RRREIS,663,Lelystad - Kampen GSG Pieter Zandt,,3,00965e,ffffff,
127727,RRREIS,669,Balkbrug - Guido de Bresschool,,3,00965e,ffffff,
127728,RRREIS,674,Putten - Hoornbeeck/Van Lodenstein,,3,00965e,ffffff,
127729,RRREIS,676,Elspeet - Hoornbeeck/Van Lodenstein,,3,00965e,ffffff,
127730,RRREIS,625,Zeewolde - Amersfoort Guido de Bres,,3,00965e,ffffff,
127731,RRREIS,599,Hardenberg - De Krim,,3,00965e,ffffff,
127732,RRREIS,514,'t Harde - Wezep,,3,00965e,ffffff,
127733,RRREIS,516,Olst - Raalte,,3,00965e,ffffff,
127734,RRREIS,517,Deventer - Heeten,,3,00965e,ffffff,
127735,RRREIS,526,Wilsum - Hattem,,3,00965e,ffffff,
127736,RRREIS,503,Eerbeek - Brummen,,3,00965e,ffffff,
127737,RRREIS,568,Dalfsen - Ommen,,3,00965e,ffffff,
127738,RRREIS,569,Lemelerveld - Ommen,,3,00965e,ffffff,
127739,RRREIS,522,De Gilden - Golfresidentie,,3,00965e,ffffff,
127740,RRREIS,604,Eerbeek - Zutphen,,3,00965e,ffffff,
127741,RRREIS,518,Lemelerveld - Raalte,,3,00965e,ffffff,
127742,RRREIS,510,Loenen - Apeldoorn,,3,00965e,ffffff,
127743,RRREIS,664,Lemelerveld - Zwolle Rieteweg,,3,00965e,ffffff,
127744,RRREIS,673,Hoogeveen - Kampen GSG Pieter Zandt,,3,00965e,ffffff,
127745,RRREIS,598,Langeveen - Hardenberg,,3,00965e,ffffff,
127746,RRREIS,523,Zwolle - Heino,,3,00965e,ffffff,
127747,RRREIS,651,Ede - Apeldoorn SG J. Fruytier,,3,00965e,ffffff,
127748,RRREIS,658,Nunspeet - Apeldoorn SG J. Fruytier,,3,00965e,ffffff,
127749,RRREIS,652,Wekerom - Apeldoorn SG J. Fruytier,,3,00965e,ffffff,
127750,RRREIS,654,Ermelo - Apeldoorn SG J. Fruytier,,3,00965e,ffffff,
127751,RRREIS,657,Barneveld - Apeldoorn SG J. Fruytier,,3,00965e,ffffff,
127752,RRREIS,659,Lunteren - Apeldoorn SG J. Fruytier,,3,00965e,ffffff,
127753,RRREIS,653,Renkum - Apeldoorn SG J. Fruytier,,3,00965e,ffffff,
127754,RRREIS,650,Wekerom - Apeldoorn SG J. Fruytier,,3,00965e,ffffff,
129477,RRREIS,660,Deventer - Holten De Waerdenborch,,3,00965e,ffffff,
129744,RRREIS,2,Enschede Helmerhoek - Deppenbroek,,3,ff8000,000000,
129745,RRREIS,3,Glanerbrug - Enschede,,3,ffff00,000000,
129746,RRREIS,4,Enschede Stroinkslanden - 't Zwering,,3,0000ff,ffffff,
129747,RRREIS,5,Enschede CS - Helmerhoek,,3,008080,ffffff,
129748,RRREIS,6,Enschede CS - Stokhorst,,3,ff00ff,000000,
129749,RRREIS,7,Enschede CS - Marssteden,,3,0080ff,000000,
129750,RRREIS,9,Hengelo - Enschede,,3,ff80ff,000000,
129751,RRREIS,10,Hengelo CS - Veldwijk,,3,80ff00,000000,
129752,RRREIS,11,Hengelo CS - Hasseler Es,,3,ff53a9,000000,
129753,RRREIS,12,Hengelo CS - Groot Driene,,3,0080ff,000000,
129754,RRREIS,13,Hengelo CS - Slangenbeek,,3,8000ff,ffffff,
129755,RRREIS,14,Hengelo CS - Woolde,,3,,,
129756,RRREIS,21,Almelo Station - Windmolenbroek,,3,979700,000000,
129757,RRREIS,22,Almelo Station - Windmolenbroek,,3,0080ff,000000,
129758,RRREIS,23,Almelo Station - Schelfhorst,,3,ff8040,000000,
129759,RRREIS,24,Almelo Station - Schelfhorst,,3,ff80ff,000000,
129760,RRREIS,26,Almelo Station - Ziekenhuis,,3,ff00ff,000000,
129761,RRREIS,51,Hengelo - Almelo,,3,8080c0,000000,
129762,RRREIS,53,Hengelo - Eibergen,,3,ff9933,000000,
129763,RRREIS,60,Oldenzaal - Enschede,,3,800080,ffffff,
129764,RRREIS,61,Overdinkel - Enschede,,3,ffff00,000000,
129765,RRREIS,62,Denekamp - Enschede,,3,00ffff,000000,
129766,RRREIS,63,Borculo - Enschede,,3,008040,ffffff,
129767,RRREIS,64,Oldenzaal via Ootmarsum - Almelo,,3,fcd703,000000,
129768,RRREIS,65,Hengelo - Tubbergen,,3,ff8000,000000,
129769,RRREIS,66,Overdinkel - Almelo,,3,78bcbc,000000,
129770,RRREIS,80,Hardenberg - Westerhaar,,3,0080c0,000000,
129771,RRREIS,81,Ommen - Almelo,,3,ff0080,000000,
129772,RRREIS,83,Vriezenveen - Almelo,,3,80ffff,000000,
129773,RRREIS,95,Borculo - Almelo,,3,800000,ffffff,
129774,RRREIS,96,Rijssen - Nijverdal,,3,808000,000000,
129775,RRREIS,97,Haaksbergen - Holten,,3,0080ff,000000,
129776,RRREIS,98,Neede via Delden - Almelo,,3,0000ff,ffffff,
129777,RRREIS,500,FlexRRReis Rijssen Holten,,3,,,
129778,RRREIS,501,FlexRRReis Borne,,3,,,
129779,RRREIS,505,Enschede CS - Hogeland,,3,,,
129780,RRREIS,506,Boekelo - Enschede,,3,,,
129781,RRREIS,507,Losser - Glanerbrug,,3,,,
129782,RRREIS,508,"Stroinkslanden, De Cromhoff, Vzh De Posten",,3,,,
129783,RRREIS,513,Nijverdal - Raalte,,3,,,
129784,RRREIS,525,Almelo Station - Aalderinkshoek,,3,,,
129785,RRREIS,591,Bruinehaar - Tubbergen,,3,,,
129786,RRREIS,592,Weerselo - Borne,,3,,,
129787,RRREIS,593,De Lutte - Oldenzaal,,3,,,
129788,RRREIS,594,Daarlerveen/Den Ham - Nijverdal,,3,,,
129789,RRREIS,595,Buurse - Haaksbergen,,3,,,
129790,RRREIS,596,Ootmarsum - Denekamp,,3,,,
129791,RRREIS,597,Nijverdal - Hankate,,3,,,
129792,RRREIS,599,Rossum - Ootmarsum,,3,,,
129793,RRREIS,625,Almelo Station - Aalderinkshoek,,3,ff8000,000000,
129794,RRREIS,664,Denekamp - Almelo,,3,ff8000,000000,
129795,RRREIS,802,Enschede P+R Zuiderval - Van Heekplein,,3,8000ff,ffffff,
129796,RRREIS,810,FlexRRReis Hengelo,,3,00ff40,000000,
129797,RRREIS,943,Beekbergen Hagenburg - Beekbergen De Wipselberg,,3,,,
131708,RRREIS,1,Enschede Wesselerbrink - Universiteit Twente,,3,e00000,ffffff,
131721,RRREIS,1,Enschede Wesselerbrink - Universiteit Twente,,3,e00000,ffffff,
104216,SYNTUS:UT,50,U-link Utrecht - Wageningen / Veenendaal,,3,ed1c29,ffffff,
104217,SYNTUS:UT,58,Hilversum - Zeist via Maartensdijk,,3,,,
104218,SYNTUS:UT,59,Hilversum - Zeist via Lage Vuursche,,3,,,
104219,SYNTUS:UT,70,Hilversum - Amersfoort,,3,,,
104220,SYNTUS:UT,74,Soestdijk Noord - Soest Zuid,,3,,,
104221,SYNTUS:UT,76,Amersfoort - Bunschoten-Spakenburg,,3,,,
104222,SYNTUS:UT,80,Amersfoort - Veenendaal-De Klomp,,3,,,
104223,SYNTUS:UT,82,Amersfoort - Doorn,,3,,,
104227,SYNTUS:UT,102,Utrecht - Woerden,,3,,,
104228,SYNTUS:UT,106,IJsselstein - Gouda,,3,,,
104229,SYNTUS:UT,107,Utrecht - Gouda,,3,,,
104231,SYNTUS:UT,121,Mijdrecht - Hilversum,,3,,,
104232,SYNTUS:UT,123,Uithoorn - Oudewater,,3,,,
104234,SYNTUS:UT,130,Breukelen - Uithoorn,,3,,,
104235,SYNTUS:UT,195,Utrecht - Benschop,,3,,,
104236,SYNTUS:UT,202,Amersfoort Nieuwland - Vianen Lekbrug,,3,,,
104239,SYNTUS:UT,272,Baarn - Utrecht Rijnsweerd Noord,,3,,,
104240,SYNTUS:UT,280,Veenendaal - Amersfoort,,3,,,
104241,SYNTUS:UT,295,Utrecht - Rotterdam Capelsebrug,,3,,,
104242,SYNTUS:UT,298,Veenendaal - Utrecht Rijnsweerd Noord,,3,,,
104243,SYNTUS:UT,299,Leusden - Utrecht Rijnsweerd Noord,,3,,,
104255,SYNTUS:UT,501,Wijkbus Soesterkwartier,,3,,,
104256,SYNTUS:UT,503,Eemdijk - Nijkerk,,3,,,
104257,SYNTUS:UT,505,Montfoort - IJsselstein - Schoonhoven - Woerden,,3,,,
104258,SYNTUS:UT,522,Weesp - Vreeland,,3,,,
104260,SYNTUS:UT,524,Noorden - Breukelen,,3,,,
104261,SYNTUS:UT,526,Uithoorn - Breukelen,,3,,,
104270,SYNTUS:UT,1,Soesterkwartier - Station (Amersfoort),,3,,,
104271,SYNTUS:UT,2,Station - Nieuwland (Amersfoort),,3,,,
104272,SYNTUS:UT,3,Station - Vathorst (Amersfoort),,3,,,
104273,SYNTUS:UT,4,Station - Kattenbroek (Amersfoort),,3,,,
104275,SYNTUS:UT,6,Station - Liendert - Rustenburg (Amersfoort),,3,,,
104284,SYNTUS:UT,5,Woerden - Montfoort,,3,,,
104285,SYNTUS:UT,A,SyntusFlex Woerden A,,3,,,
104286,SYNTUS:UT,B,SyntusFlex Woerden B,,3,,,
104287,SYNTUS:UT,M,SyntusFlex De Ronde Venen,,3,,,
107296,SYNTUS:UT,572,Amersfoort Vathorst - Soest Noord,,3,,,
109462,SYNTUS:UT,217,Amersfoort - Leusden De Horst (sneldienst),,3,,,
109463,SYNTUS:UT,523,Breukelen - Woerden,,3,,,
109464,SYNTUS:UT,603,Eemdijk - Nijkerk,,3,,,
109469,SYNTUS:UT,10,Amersfoort - GSG Hoornbeeck/Van Lodenstein College,,3,,,
116617,SYNTUS:UT,83,Veenendaal Station Centrum - Veenendaal-De Klomp,,3,,,
116618,SYNTUS:UT,85,Veenendaal - Ede,,3,,,
116619,SYNTUS:UT,87,Veenendaal-De Klomp - Rhenen,,3,,,
116620,SYNTUS:UT,120,Utrecht - Amsterdam Bijlmer,,3,,,
116621,SYNTUS:UT,126,Mijdrecht - Amsterdam Bijlmer,,3,,,
116622,SYNTUS:UT,203,Amersfoort Schothorst - Utrecht Rijnsweerd Noord,,3,,,
116623,SYNTUS:UT,381,Zeist - Driebergen-Zeist,,3,,,
116624,SYNTUS:UT,N2,Utrecht - Woerden,,3,,,
116625,SYNTUS:UT,N3,Station - Hooglanderveen (Amersfoort),,3,,,
116626,SYNTUS:UT,N7,Utrecht - Oudewater,,3,,,
116627,SYNTUS:UT,N8,Utrecht - Wageningen,,3,,,
116628,SYNTUS:UT,N17,Amersfoort - Leusden,,3,,,
116629,SYNTUS:UT,N20,Utrecht - Loenen a/d Vecht,,3,,,
116630,SYNTUS:UT,N26,Amsterdam - Woerden,,3,,,
116631,SYNTUS:UT,N50,Utrecht - Amerongen,,3,,,
116632,SYNTUS:UT,N70,Baarn - Amersfoort,,3,,,
116633,SYNTUS:UT,N76,Amersfoort - Bunschoten-Spakenburg,,3,,,
116634,SYNTUS:UT,573,Eemnes - Amersfoort Meander MC,,3,,,
116635,SYNTUS:UT,575,Soest - Driebergen,,3,,,
116636,SYNTUS:UT,680,Rhenen - Amersfoort,,3,,,
116637,SYNTUS:UT,682,Houten - Hoevelaken,,3,,,
116639,SYNTUS:UT,695,Wijk bij Duurstede - Maarsbergen,,3,,,
116640,SYNTUS:UT,5,Station - Vathorst (Amersfoort),,3,,,
116641,SYNTUS:UT,7,Station - Schothorst (Amersfoort),,3,,,
116642,SYNTUS:UT,8,Station - Schuilenburg (Amersfoort),,3,,,
116643,SYNTUS:UT,9,Station - Leusderkwartier (Amersfoort),,3,,,
116644,SYNTUS:UT,17,Station - Leusden,,3,,,
116645,SYNTUS:UT,19,Station - Rusthof (Amersfoort),,3,,,
116646,SYNTUS:UT,3,Station - Molenvliet via Middelland (Woerden),,3,,,
116647,SYNTUS:UT,4,Station-Molenvliet via Schilderskwartier (Woerden),,3,,,
118281,SYNTUS:UT,215,Amersfoort Vathorst - Utrecht Rijnsweerd Noord,,3,,,
118282,SYNTUS:UT,276,Rijnsweerd Noord - Bunschoten-Spakenburg,,3,,,
118283,SYNTUS:UT,15,Station - Vathorst (Amersfoort),,3,,,
123449,SYNTUS:UT,683,Veenendaal - Hoevelaken,,3,,,
106238,TESO,TESO,TESO,,4,,,
122515,TRANSDEV,OVoM,van Zuid-Beijerland naar Oud-Beijerland,,3,,,
122516,TRANSDEV,OVoM,Heinenoord - Barendrecht,,3,,,
122517,TRANSDEV,OVoM,Middelharnis - Ooltgensplaat,,3,,,
122518,TRANSDEV,OVoM,Stad a/h Haringvliet - Ooltgensplaat,,3,,,
122519,TRANSDEV,OVoM,Middelharnis Gemeentehuis - Middelharnis Binnenhof,,3,,,
122520,TRANSDEV,OVoM,Herkingen - Nieuwe Tonge N215,,3,,,
122521,TRANSDEV,OVoM,Oud-Beijerland - Rotterdam Lombardijen,,3,,,
122522,TRANSDEV,OVoM,Mijnsheerenland Romeinseweg - Provincialeweg,,3,,,
122523,TRANSDEV,OVoM,Strijensas - s'Gravendeel,,3,,,
122524,TRANSDEV,OVoM,Strijensas - Strijen,,3,,,
123105,TRANSDEV,1,Hilversum Station - Hilversum Kerkelanden,,3,d1ea32,000000,
123106,TRANSDEV,2,Hilversum Station - Hilversum Erfgooierskwartier,,3,ff99ff,ffffff,
123107,TRANSDEV,3,Hilversum Station - Hilversum Tergooi Ziekenhuis,,3,9b3214,ffffff,
123108,TRANSDEV,5,Bussum Station - Hilversum Station,,3,0000ff,ffffff,
123109,TRANSDEV,6,Kortenhoef Veenstaete - Hilversum Station,,3,ffff00,000000,
123110,TRANSDEV,9,Hilversum Station - Baarn Oude A'damsestraatweg,,3,66cc33,000000,
123111,TRANSDEV,N32,Hilversum Station - Huizen,,3,000000,ffffff,
123112,TRANSDEV,100,Bussum - Huizen - Hilversum Station Sportpark,,3,ffcc00,000000,
123113,TRANSDEV,104,Hilversum Station - Nieuw Loosdrecht,,3,00ccff,000000,
123114,TRANSDEV,106,Weesp - Hilversum via Nederhorst den Berg,,3,ffff00,000000,
123115,TRANSDEV,107,Bussum Station - Bussum Huizerweg,,3,9b3214,ffffff,
123116,TRANSDEV,108,Huizen Busstation - Hilversum Station,,3,77216f,ffffff,
123117,TRANSDEV,109,Bussum Station - Eemnes Braadkamp,,3,66cc33,000000,
125324,TRANSDEV,110,Bussum Station - Weesp Station,,3,00ccff,000000,
125325,TRANSDEV,200,Huizen Busstation - Utrecht WKZ,,3,00ccff,000000,
